gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
UNC13C	ENSG00000137766.17	ENST00000260323.15	1	6645	12946	6645
SDK1	ENSG00000146555.18	ENST00000615806.4	1	6642	10258	6642
KNTC1	ENSG00000184445.11	ENST00000333479.11	178	6630	6975	6807
CACNA1C	ENSG00000151067.21	ENST00000399634.5	1	6630	7590	6630
ASCC3	ENSG00000112249.13	ENST00000369162.6	346	6609	8146	6954
TNC	ENSG00000041982.15	ENST00000350763.8	413	6606	7641	7018
DOCK10	ENSG00000135905.19	ENST00000645028.1	60	6600	7276	6659
INTS1	ENSG00000164880.15	ENST00000404767.7	87	6573	6959	6659
CACNA1D	ENSG00000157388.16	ENST00000288139.10	119	6546	8991	6664
FREM1	ENSG00000164946.19	ENST00000422223.6	817	6540	10086	7356
MED12	ENSG00000184634.15	ENST00000374080.7	33	6534	6795	6566
ARFGEF3	ENSG00000112379.8	ENST00000251691.4	167	6534	14877	6700
MED13	ENSG00000108510.9	ENST00000397786.6	78	6525	10465	6602
SDK2	ENSG00000069188.16	ENST00000392650.7	2	6519	10723	6520
ALPK2	ENSG00000198796.6	ENST00000361673.3	215	6513	7303	6727
SPEF2	ENSG00000152582.13	ENST00000637569.1	155	6510	7350	6664
SHANK1	ENSG00000161681.15	ENST00000391814.5	89	6510	6622	6598
BAZ2B	ENSG00000123636.17	ENST00000392783.6	497	6507	8289	7003
MYO9B	ENSG00000099331.13	ENST00000594824.5	148	6474	7595	6621
PRRC2A	ENSG00000204469.12	ENST00000376033.2	235	6474	6893	6708
MALRD1	ENSG00000204740.10	ENST00000454679.6	169	6471	6880	6639
RP1	ENSG00000104237.9	ENST00000220676.1	149	6471	7100	6619
TECTA	ENSG00000109927.10	ENST00000392793.5	272	6468	7426	6739
PRR14L	ENSG00000183530.13	ENST00000327423.10	191	6456	10826	6646
ABCA7	ENSG00000064687.12	ENST00000263094.10	232	6441	6816	6672
YLPM1	ENSG00000119596.17	ENST00000325680.11	125	6441	7108	6565
MED12L	ENSG00000144893.12	ENST00000474524.5	39	6438	10744	6476
HEATR1	ENSG00000119285.10	ENST00000366582.7	116	6435	8447	6550
DOCK7	ENSG00000116641.17	ENST00000635253.1	1	6423	6423	6423
FREM3	ENSG00000183090.5	ENST00000329798.5	1	6420	6729	6420
PCNX2	ENSG00000135749.18	ENST00000258229.13	236	6414	7518	6649
SNRNP200	ENSG00000144028.14	ENST00000323853.9	79	6411	7165	6489
TET1	ENSG00000138336.8	ENST00000373644.4	210	6411	9288	6620
PLXNB1	ENSG00000164050.12	ENST00000358536.8	271	6408	7308	6678
NIN	ENSG00000100503.23	ENST00000245441.9	192	6402	10293	6593
CRYBG1	ENSG00000112297.14	ENST00000633556.1	102	6396	9909	6497
ESPL1	ENSG00000135476.11	ENST00000257934.8	92	6363	6623	6454
DYSF	ENSG00000135636.13	ENST00000410020.7	142	6360	6657	6501
MYO7B	ENSG00000169994.18	ENST00000428314.5	54	6351	6715	6404
NUMA1	ENSG00000137497.17	ENST00000393695.7	333	6348	7343	6680
DSCAML1	ENSG00000177103.13	ENST00000321322.6	3	6342	6899	6344
GTF3C1	ENSG00000077235.17	ENST00000356183.8	17	6330	7018	6346
KIF26B	ENSG00000162849.15	ENST00000407071.6	441	6327	7287	6767
ZGRF1	ENSG00000138658.15	ENST00000505019.5	127	6315	6652	6441
KIAA2026	ENSG00000183354.11	ENST00000399933.7	1	6312	6988	6312
PI4KA	ENSG00000241973.10	ENST00000255882.10	88	6309	6752	6396
DOCK9	ENSG00000088387.18	ENST00000442173.5	176	6306	7643	6481
DOCK8	ENSG00000107099.15	ENST00000432829.6	113	6300	7452	6412
PIKFYVE	ENSG00000115020.16	ENST00000264380.8	159	6297	9901	6455
FER1L5	ENSG00000249715.11	ENST00000641731.1	1	6294	6294	6294
TDRD6	ENSG00000180113.15	ENST00000316081.10	1	6291	6817	6291
NUP214	ENSG00000126883.16	ENST00000359428.9	145	6273	7600	6417
MDC1	ENSG00000137337.14	ENST00000376406.7	649	6270	7576	6918
ARHGAP32	ENSG00000134909.18	ENST00000310343.13	1	6264	10111	6264
MPDZ	ENSG00000107186.16	ENST00000546205.5	66	6255	6342	6320
HCFC1	ENSG00000172534.13	ENST00000369984.4	345	6243	8375	6587
ATG2B	ENSG00000066739.11	ENST00000359933.5	895	6237	13684	7131
NACA	ENSG00000196531.10	ENST00000454682.5	283	6237	6629	6519
DOCK11	ENSG00000147251.15	ENST00000276204.10	75	6234	6664	6308
CCDC187	ENSG00000260220.6	ENST00000638797.1	270	6234	10126	6503
KAT6B	ENSG00000156650.13	ENST00000648725.1	750	6222	8209	6971
HEATR5B	ENSG00000008869.11	ENST00000233099.5	97	6216	6905	6312
CIT	ENSG00000122966.15	ENST00000392521.6	57	6210	8708	6266
MYO10	ENSG00000145555.14	ENST00000274203.13	469	6210	11456	6678
ARHGEF17	ENSG00000110237.4	ENST00000263674.3	351	6192	7853	6542
NCOA6	ENSG00000198646.13	ENST00000374796.6	2572	6192	9311	8763
ANKRD12	ENSG00000101745.16	ENST00000262126.8	241	6189	11288	6429
MYOF	ENSG00000138119.16	ENST00000359263.8	1	6186	6719	6186
CHD3	ENSG00000170004.16	ENST00000380358.8	2	6180	7356	6181
EVPL	ENSG00000167880.7	ENST00000586740.1	34	6168	6223	6201
MYO18A	ENSG00000196535.16	ENST00000527372.6	182	6165	9992	6346
FANCM	ENSG00000187790.10	ENST00000267430.9	86	6147	7111	6232
DOCK6	ENSG00000130158.13	ENST00000294618.11	13	6144	6358	6156
HEATR5A	ENSG00000129493.14	ENST00000543095.6	186	6141	7840	6326
AGRN	ENSG00000188157.14	ENST00000379370.6	51	6138	7323	6188
TRIP12	ENSG00000153827.13	ENST00000389044.8	170	6123	6405	6292
LPA	ENSG00000198670.11	ENST00000316300.9	46	6123	6414	6168
PHF3	ENSG00000118482.11	ENST00000262043.7	341	6120	8233	6460
MYH14	ENSG00000105357.16	ENST00000642316.1	42	6111	6902	6152
PRR12	ENSG00000126464.13	ENST00000418929.6	13	6111	6955	6123
PCNX3	ENSG00000197136.4	ENST00000355703.3	540	6105	7105	6644
CKAP5	ENSG00000175216.14	ENST00000529230.5	48	6099	7121	6146
DOCK3	ENSG00000088538.12	ENST00000266037.9	24	6093	8755	6116
CCDC88C	ENSG00000015133.18	ENST00000389857.10	88	6087	7474	6174
TTC3	ENSG00000182670.13	ENST00000399017.6	2748	6078	10363	8825
PCM1	ENSG00000078674.17	ENST00000325083.12	440	6075	6820	6514
TET2	ENSG00000168769.13	ENST00000513237.5	798	6072	10166	6869
TRPM6	ENSG00000119121.21	ENST00000360774.5	239	6069	8425	6307
ECPAS	ENSG00000136813.14	ENST00000259335.8	1	6054	7391	6054
CROCC	ENSG00000058453.16	ENST00000375541.9	70	6054	6656	6123
SCN5A	ENSG00000183873.15	ENST00000413689.5	195	6051	8504	6245
LRRK1	ENSG00000154237.12	ENST00000388948.7	360	6048	7671	6407
NUP205	ENSG00000155561.14	ENST00000285968.10	27	6039	6266	6065
DSCAM	ENSG00000171587.14	ENST00000400454.5	479	6039	8552	6517
SCN1A	ENSG00000144285.19	ENST00000303395.8	419	6030	8533	6448
MYH10	ENSG00000133026.12	ENST00000360416.7	140	6024	7762	6163
KAT6A	ENSG00000083168.10	ENST00000406337.6	508	6021	9254	6528
SMCHD1	ENSG00000101596.15	ENST00000320876.10	339	6018	8821	6356
SCN2A	ENSG00000136531.15	ENST00000636071.2	378	6018	8881	6395
NOTCH4	ENSG00000204301.6	ENST00000375023.3	140	6012	6745	6151
MICAL3	ENSG00000243156.7	ENST00000441493.6	354	6009	9445	6362
SCN3A	ENSG00000153253.16	ENST00000360093.7	493	6003	9123	6495
TANC2	ENSG00000170921.15	ENST00000389520.8	1	6003	6404	6003
DOCK4	ENSG00000128512.20	ENST00000445943.5	1	5999	5999	5999
OTOF	ENSG00000115155.17	ENST00000272371.6	128	5994	7156	6121
SHROOM3	ENSG00000138771.15	ENST00000296043.6	954	5991	11020	6944
SCN8A	ENSG00000196876.15	ENST00000599343.5	1	5976	5976	5976
ZFC3H1	ENSG00000133858.15	ENST00000378743.7	360	5970	7285	6329
EXPH5	ENSG00000110723.11	ENST00000265843.8	112	5970	10187	6081
SCN9A	ENSG00000169432.15	ENST00000642356.1	269	5967	6296	6235
CRYBG2	ENSG00000176092.15	ENST00000475866.3	32	5958	6259	5989
MYH7B	ENSG00000078814.15	ENST00000262873.11	93	5952	6293	6044
MCM3AP	ENSG00000160294.10	ENST00000397708.1	256	5943	6333	6198
MYH11	ENSG00000133392.17	ENST00000396324.7	89	5940	6847	6028
TRIP11	ENSG00000100815.12	ENST00000267622.8	375	5940	9996	6314
ZNF638	ENSG00000075292.18	ENST00000409544.5	631	5937	6821	6567
CACNA1F	ENSG00000102001.12	ENST00000376265.2	63	5934	6070	5996
EML5	ENSG00000165521.15	ENST00000554922.5	250	5934	9570	6183
TP53BP1	ENSG00000067369.13	ENST00000382044.8	129	5934	10384	6062
CASP8AP2	ENSG00000118412.12	ENST00000551025.3	236	5916	6151	6151
ADPRHL1	ENSG00000153531.13	ENST00000612156.2	88	5904	9759	5991
SETD1B	ENSG00000139718.10	ENST00000604567.5	69	5901	5969	5969
PCDH15	ENSG00000150275.18	ENST00000617051.4	396	5895	7048	6290
TNRC6A	ENSG00000090905.18	ENST00000395799.7	130	5889	8438	6018
MYH9	ENSG00000100345.21	ENST00000216181.10	281	5883	7554	6163
TCF20	ENSG00000100207.18	ENST00000359486.7	138	5883	7410	6020
EML6	ENSG00000214595.11	ENST00000356458.6	521	5877	8320	6397
DENND4C	ENSG00000137145.20	ENST00000434457.6	417	5877	6718	6293
ARHGAP21	ENSG00000107863.17	ENST00000396432.6	488	5877	7167	6364
MICAL2	ENSG00000133816.15	ENST00000646065.1	1	5874	5874	5874
SCN10A	ENSG00000185313.7	ENST00000449082.3	214	5871	6626	6084
CHD5	ENSG00000116254.17	ENST00000262450.7	101	5865	9646	5965
THADA	ENSG00000115970.18	ENST00000405006.8	353	5862	6310	6214
KIAA1549	ENSG00000122778.9	ENST00000422774.1	50	5853	6283	5902
GREB1	ENSG00000196208.13	ENST00000381486.6	301	5850	8484	6150
PTPRS	ENSG00000105426.16	ENST00000587303.5	101	5847	6353	5947
MYH15	ENSG00000144821.9	ENST00000273353.3	58	5841	7074	5898
ANAPC1	ENSG00000153107.12	ENST00000341068.7	774	5835	8262	6608
TNRC6C	ENSG00000078687.17	ENST00000636222.1	67	5835	7093	5901
HELZ	ENSG00000198265.11	ENST00000580168.5	168	5832	6279	5999
KIAA1217	ENSG00000120549.17	ENST00000376454.7	31	5832	7381	5862
TCHH	ENSG00000159450.12	ENST00000614923.1	96	5832	6995	5927
ANKRD36	ENSG00000135976.18	ENST00000420699.7	1	5826	5826	5826
MYH2	ENSG00000125414.18	ENST00000245503.9	386	5826	6339	6211
WDR81	ENSG00000167716.18	ENST00000409644.5	1	5826	6733	5826
MYH3	ENSG00000109063.14	ENST00000583535.5	89	5823	6037	5911
CHD4	ENSG00000111642.15	ENST00000645095.1	1	5823	6291	5823
MYH4	ENSG00000264424.1	ENST00000255381.2	112	5820	6016	5931
MYH1	ENSG00000109061.9	ENST00000226207.5	96	5820	6024	5915
MYH6	ENSG00000197616.11	ENST00000405093.7	72	5820	5941	5891
ATG2A	ENSG00000110046.12	ENST00000377264.7	114	5817	6357	5930
MYH13	ENSG00000006788.13	ENST00000252172.8	91	5817	5992	5907
MYH8	ENSG00000133020.4	ENST00000403437.2	96	5814	6041	5909
ADAMTS9	ENSG00000163638.13	ENST00000498707.5	344	5808	7624	6151
MYH7	ENSG00000092054.12	ENST00000355349.3	164	5808	6087	5971
TDRD15	ENSG00000218819.4	ENST00000405799.1	331	5805	6135	6135
CPAMD8	ENSG00000160111.12	ENST00000443236.5	33	5799	5992	5831
PLXNB3	ENSG00000198753.11	ENST00000538966.5	272	5799	6377	6070
ANKRD31	ENSG00000145700.9	ENST00000506364.6	193	5793	6207	5985
LCT	ENSG00000115850.9	ENST00000264162.6	12	5784	6279	5795
PLXND1	ENSG00000004399.12	ENST00000324093.8	180	5778	7094	5957
CFAP65	ENSG00000181378.13	ENST00000341552.9	85	5778	5953	5862
GREB1L	ENSG00000141449.14	ENST00000580732.6	382	5772	8749	6153
DICER1	ENSG00000100697.14	ENST00000526495.5	293	5769	10331	6061
DLG5	ENSG00000151208.16	ENST00000372391.6	7	5760	7415	5766
ZNFX1	ENSG00000124201.14	ENST00000396105.5	248	5757	7371	6004
DENND4A	ENSG00000174485.15	ENST00000635620.1	101	5751	5887	5851
MYLK	ENSG00000065534.18	ENST00000360304.7	187	5745	7738	5931
RLF	ENSG00000117000.8	ENST00000372771.4	28	5745	6246	5772
PTPRD	ENSG00000153707.16	ENST00000381196.8	545	5739	9911	6283
AK9	ENSG00000155085.15	ENST00000424296.6	78	5736	6326	5813
ADAMTS20	ENSG00000173157.16	ENST00000389420.7	1	5733	6076	5733
TICRR	ENSG00000140534.13	ENST00000268138.11	106	5733	6775	5838
NCKAP5	ENSG00000176771.16	ENST00000317721.10	375	5730	7593	6104
PTPRF	ENSG00000142949.16	ENST00000359947.8	341	5724	7727	6064
MIA3	ENSG00000154305.16	ENST00000344922.9	26	5724	8142	5749
ALPK3	ENSG00000136383.6	ENST00000258888.5	168	5724	10917	5891
ZNF106	ENSG00000103994.17	ENST00000564754.6	195	5721	7347	5915
RAI1	ENSG00000108557.18	ENST00000353383.5	470	5721	7662	6190
VWA8	ENSG00000102763.17	ENST00000379310.7	70	5718	7147	5787
LRP4	ENSG00000134569.9	ENST00000378623.5	244	5718	8076	5961
BAZ2A	ENSG00000076108.11	ENST00000551812.5	195	5718	8600	5912
MTCL1	ENSG00000168502.17	ENST00000306329.15	1	5718	5718	5718
AKAP11	ENSG00000023516.8	ENST00000025301.3	176	5706	9920	5881
NYNRIN	ENSG00000205978.5	ENST00000382554.3	319	5697	7857	6015
ANK1	ENSG00000029534.20	ENST00000265709.13	283	5694	8478	5976
PLXNA1	ENSG00000114554.11	ENST00000393409.2	1	5691	9066	5691
OBSL1	ENSG00000124006.14	ENST00000404537.5	58	5691	5841	5748
TAF1	ENSG00000147133.15	ENST00000423759.5	77	5688	7722	5764
PLXNA4	ENSG00000221866.9	ENST00000359827.7	964	5685	13786	6648
PLXNA2	ENSG00000076356.6	ENST00000367033.3	759	5685	11444	6443
FNDC1	ENSG00000164694.16	ENST00000297267.13	201	5685	6552	5885
SBF1	ENSG00000100241.20	ENST00000380817.7	185	5682	8008	5866
CDK5RAP2	ENSG00000136861.17	ENST00000349780.8	181	5682	6228	5862
NUP210L	ENSG00000143552.9	ENST00000368559.7	73	5667	5889	5739
UBR3	ENSG00000144357.16	ENST00000272793.9	51	5667	8005	5717
NUP210	ENSG00000132182.11	ENST00000254508.6	84	5664	7193	5747
DOCK1	ENSG00000150760.12	ENST00000623213.1	63	5661	5761	5723
TTC6	ENSG00000139865.16	ENST00000553443.5	1	5661	5833	5661
BRCA1	ENSG00000012048.21	ENST00000471181.7	233	5655	7270	5887
TMEM131	ENSG00000075568.16	ENST00000186436.9	230	5652	6640	5881
PATJ	ENSG00000132849.20	ENST00000642238.1	186	5649	8730	5834
KIF26A	ENSG00000066735.14	ENST00000423312.6	1	5649	5649	5649
MYO16	ENSG00000041515.15	ENST00000457511.6	623	5643	7436	6265
NAV1	ENSG00000134369.15	ENST00000367296.8	421	5634	13091	6054
CACNA1S	ENSG00000081248.10	ENST00000362061.3	228	5622	6166	5849
RALGAPA2	ENSG00000188559.14	ENST00000202677.11	9	5622	6152	5630
LY75-CD302	ENSG00000248672.5	ENST00000504764.5	29	5622	5650	5650
PDCD11	ENSG00000148843.14	ENST00000649849.1	117	5619	6467	5735
CCDC88A	ENSG00000115355.16	ENST00000436346.6	810	5616	9777	6425
PLXNA3	ENSG00000130827.6	ENST00000369682.4	176	5616	10885	5791
LCORL	ENSG00000178177.15	ENST00000635767.1	126	5616	10430	5741
DOCK5	ENSG00000147459.17	ENST00000276440.11	45	5613	10075	5657
NLRC5	ENSG00000140853.15	ENST00000262510.10	226	5601	6822	5826
TRPM7	ENSG00000092439.14	ENST00000313478.11	283	5598	10400	5880
QSER1	ENSG00000060749.15	ENST00000650167.1	307	5595	9693	5901
TANC1	ENSG00000115183.14	ENST00000263635.7	238	5586	7470	5823
COL27A1	ENSG00000196739.14	ENST00000356083.7	392	5583	7790	5974
PCSK5	ENSG00000099139.13	ENST00000545128.5	539	5583	9538	6121
TNS1	ENSG00000079308.18	ENST00000646520.1	227	5583	10680	5809
GBF1	ENSG00000107862.4	ENST00000369983.3	261	5580	6403	5840
KMT2E	ENSG00000005483.20	ENST00000311117.7	546	5577	6874	6122
FER1L6	ENSG00000214814.7	ENST00000522917.5	207	5574	6051	5780
TSPOAP1	ENSG00000005379.16	ENST00000343736.8	165	5574	5947	5738
MYO5A	ENSG00000197535.14	ENST00000358212.10	245	5568	12220	5812
CFAP44	ENSG00000206530.10	ENST00000393845.8	68	5565	7069	5632
SBF2	ENSG00000133812.15	ENST00000256190.12	139	5550	7439	5688
ARFGEF1	ENSG00000066777.8	ENST00000262215.7	391	5550	7225	5940
BTAF1	ENSG00000095564.13	ENST00000265990.10	309	5550	7250	5858
SHANK2	ENSG00000162105.18	ENST00000601538.5	79	5550	9062	5628
KIAA1549L	ENSG00000110427.15	ENST00000321505.8	181	5550	11678	5730
MYO5B	ENSG00000167306.19	ENST00000285039.11	301	5547	9505	5847
ZNF236	ENSG00000130856.16	ENST00000320610.13	2	5544	7124	5545
KIF13A	ENSG00000137177.19	ENST00000636847.1	1	5538	5538	5538
ATAD5	ENSG00000176208.8	ENST00000321990.4	379	5535	6869	5913
PSME4	ENSG00000068878.14	ENST00000404125.5	57	5532	7099	5588
XIRP1	ENSG00000168334.8	ENST00000340369.3	230	5532	6460	5761
ZSWIM8	ENSG00000214655.10	ENST00000398706.6	256	5529	6062	5784
COL5A1	ENSG00000130635.15	ENST00000371817.7	415	5517	8471	5931
PLXNB2	ENSG00000196576.14	ENST00000449103.5	142	5517	6383	5658
SCN4A	ENSG00000007314.12	ENST00000435607.3	78	5511	7805	5588
ARID2	ENSG00000189079.15	ENST00000334344.10	173	5508	8642	5680
AFDN	ENSG00000130396.20	ENST00000400822.7	1	5505	7593	5505
SLX4	ENSG00000188827.10	ENST00000294008.3	642	5505	7307	6146
TNRC6B	ENSG00000100354.20	ENST00000454349.6	212	5502	18279	5713
ZNF646	ENSG00000167395.10	ENST00000300850.5	290	5499	6892	5788
DOCK2	ENSG00000134516.16	ENST00000256935.12	81	5493	6097	5573
QRICH2	ENSG00000129646.14	ENST00000636395.1	1	5490	5677	5490
CHD2	ENSG00000173575.20	ENST00000394196.8	577	5487	9363	6063
SI	ENSG00000090402.7	ENST00000264382.7	64	5484	6011	5547
MAP2	ENSG00000078018.19	ENST00000360351.8	507	5484	9711	5990
KIF13B	ENSG00000197892.12	ENST00000524189.5	40	5481	8745	5520
TAF1L	ENSG00000122728.6	ENST00000242310.4	91	5481	6216	5571
KIF1B	ENSG00000054523.17	ENST00000377081.5	80	5472	8746	5551
LAMA4	ENSG00000112769.18	ENST00000230538.11	399	5472	6547	5870
ITGB4	ENSG00000132470.13	ENST00000200181.7	188	5469	5919	5656
PHIP	ENSG00000146247.13	ENST00000275034.4	169	5466	10460	5634
LTBP2	ENSG00000119681.11	ENST00000261978.8	388	5466	8567	5853
KIF20B	ENSG00000138182.14	ENST00000371728.7	66	5463	6419	5528
C2CD6	ENSG00000155754.14	ENST00000439140.5	46	5463	5512	5508
TUBGCP6	ENSG00000128159.11	ENST00000248846.9	106	5460	5612	5565
COL11A1	ENSG00000060718.21	ENST00000358392.6	319	5457	7327	5775
NUP98	ENSG00000110713.16	ENST00000359171.8	422	5454	7023	5875
ARHGEF4	ENSG00000136002.18	ENST00000409359.6	39	5451	5489	5489
LTN1	ENSG00000198862.13	ENST00000614971.4	14	5439	7756	5452
VIRMA	ENSG00000164944.11	ENST00000297591.9	77	5439	6528	5515
LAMB1	ENSG00000091136.13	ENST00000393561.5	186	5433	5766	5618
FRMPD3	ENSG00000147234.10	ENST00000276185.8	1	5433	7304	5433
TSC2	ENSG00000103197.17	ENST00000219476.8	631	5424	6164	6054
KIAA1671	ENSG00000197077.13	ENST00000406486.8	388	5421	7864	5808
SIPA1L1	ENSG00000197555.9	ENST00000555818.5	349	5415	7831	5763
BRWD3	ENSG00000165288.10	ENST00000373275.4	218	5409	11381	5626
FOCAD	ENSG00000188352.12	ENST00000380249.5	365	5406	6096	5770
PARP14	ENSG00000173193.14	ENST00000474629.6	267	5406	7915	5672
WNK3	ENSG00000196632.10	ENST00000354646.6	440	5403	11341	5842
KIF1A	ENSG00000130294.16	ENST00000404283.9	248	5400	5647	5647
LAMB2	ENSG00000172037.13	ENST00000418109.5	166	5397	5674	5562
MAST2	ENSG00000086015.20	ENST00000361297.6	284	5397	5738	5680
COL14A1	ENSG00000187955.11	ENST00000297848.7	271	5391	6466	5661
TET3	ENSG00000187605.15	ENST00000409262.7	1	5388	11388	5388
C4orf54	ENSG00000248713.1	ENST00000511828.1	1	5382	10086	5382
RBBP6	ENSG00000122257.19	ENST00000319715.9	1044	5379	6840	6422
BTBD8	ENSG00000189195.12	ENST00000636805.1	268	5379	6041	5646
SCN11A	ENSG00000168356.11	ENST00000302328.7	200	5376	6500	5575
PAPPA2	ENSG00000116183.10	ENST00000367662.4	1165	5376	9691	6540
ARFGEF2	ENSG00000124198.8	ENST00000371917.4	1	5358	8852	5358
DCDC1	ENSG00000170959.14	ENST00000597505.5	1	5352	5352	5352
CUL7	ENSG00000044090.8	ENST00000535468.1	88	5349	5504	5436
AKAP12	ENSG00000131016.16	ENST00000402676.6	241	5349	8432	5589
SIPA1L3	ENSG00000105738.10	ENST00000222345.10	510	5346	7987	5855
ANKRD36C	ENSG00000174501.14	ENST00000456556.5	86	5337	5428	5422
DLEC1	ENSG00000008226.19	ENST00000346219.7	22	5337	5490	5358
ABI3BP	ENSG00000154175.16	ENST00000471714.5	111	5334	6783	5444
STRC	ENSG00000242866.10	ENST00000450892.7	79	5328	5515	5406
EIF4G3	ENSG00000075151.20	ENST00000634879.1	1	5325	5325	5325
TOGARAM1	ENSG00000198718.12	ENST00000361462.6	184	5322	6375	5505
MUC22	ENSG00000261272.1	ENST00000561890.1	234	5322	6019	5555
KIDINS220	ENSG00000134313.15	ENST00000256707.7	183	5316	7361	5498
N4BP2	ENSG00000078177.13	ENST00000261435.10	417	5313	9744	5729
TJP1	ENSG00000104067.16	ENST00000356107.10	1	5307	6747	5307
RGPD8	ENSG00000169629.11	ENST00000302558.7	193	5298	5576	5490
RGPD5	ENSG00000015568.12	ENST00000016946.7	159	5298	7253	5456
RGPD6	ENSG00000183054.11	ENST00000329516.7	78	5298	7165	5375
ADAMTSL1	ENSG00000178031.16	ENST00000380548.8	340	5289	8030	5628
LAMB4	ENSG00000091128.12	ENST00000388781.7	85	5286	5858	5370
KDM3B	ENSG00000120733.13	ENST00000314358.9	201	5286	6813	5486
RGPD3	ENSG00000153165.18	ENST00000304514.11	39	5283	5510	5321
CASZ1	ENSG00000130940.14	ENST00000377022.7	319	5280	7936	5598
RGPD4	ENSG00000196862.9	ENST00000408999.3	78	5277	5464	5354
RGPD2	ENSG00000185304.14	ENST00000398146.3	224	5271	6931	5494
RGPD1	ENSG00000187627.15	ENST00000398193.8	39	5271	5425	5309
PPL	ENSG00000118898.15	ENST00000345988.6	91	5271	6238	5361
UBR2	ENSG00000024048.10	ENST00000372899.5	259	5268	7857	5526
BCOR	ENSG00000183337.16	ENST00000378444.8	230	5268	6358	5497
COL18A1	ENSG00000182871.14	ENST00000359759.8	1	5265	6586	5265
WDR90	ENSG00000161996.18	ENST00000549091.5	93	5253	5589	5345
IFT172	ENSG00000138002.14	ENST00000260570.7	105	5250	5415	5354
UBR1	ENSG00000159459.11	ENST00000290650.8	80	5250	7761	5329
NUP188	ENSG00000095319.14	ENST00000372577.2	22	5250	5689	5271
KNDC1	ENSG00000171798.17	ENST00000304613.7	22	5250	6793	5271
KIAA1551	ENSG00000174718.11	ENST00000312561.8	415	5244	6230	5658
PEAK1	ENSG00000173517.10	ENST00000560626.6	477	5241	19217	5717
COL5A3	ENSG00000080573.6	ENST00000264828.3	87	5238	6174	5324
C4A	ENSG00000244731.7	ENST00000428956.6	85	5235	5460	5319
C4B	ENSG00000224389.9	ENST00000435363.7	52	5235	5427	5286
MYO5C	ENSG00000128833.12	ENST00000261839.11	163	5229	6971	5391
MARF1	ENSG00000166783.21	ENST00000396368.7	208	5229	7743	5436
RREB1	ENSG00000124782.19	ENST00000379938.6	538	5229	8778	5766
NWD2	ENSG00000174145.7	ENST00000309447.5	849	5229	8325	6077
NALCN	ENSG00000102452.16	ENST00000251127.10	83	5217	6818	5299
COL11A2	ENSG00000204248.10	ENST00000341947.6	229	5211	6425	5439
RICTOR	ENSG00000164327.12	ENST00000296782.9	23	5199	7505	5221
CDC42BPA	ENSG00000143776.18	ENST00000334218.9	533	5199	10134	5731
PKD1L3	ENSG00000277481.1	ENST00000620267.1	1	5199	5199	5199
NRAP	ENSG00000197893.13	ENST00000369358.8	189	5196	5534	5384
ARHGEF28	ENSG00000214944.9	ENST00000545377.5	177	5196	6351	5372
SHANK3	ENSG00000251322.7	ENST00000262795.5	1	5193	7091	5193
TIAM2	ENSG00000146426.18	ENST00000529824.6	1	5193	5262	5193
TNKS1BP1	ENSG00000149115.13	ENST00000358252.7	154	5190	5795	5343
MBD5	ENSG00000204406.13	ENST00000404807.5	130	5184	5920	5313
SUPT6H	ENSG00000109111.14	ENST00000347486.8	279	5181	5569	5459
ANKRD26	ENSG00000107890.16	ENST00000436985.6	173	5181	6827	5353
PARP4	ENSG00000102699.5	ENST00000381989.3	107	5175	5474	5281
UNC13A	ENSG00000130477.15	ENST00000551649.5	151	5169	6052	5319
LY75	ENSG00000054219.10	ENST00000263636.4	29	5169	6886	5197
LRRIQ1	ENSG00000133640.19	ENST00000393217.6	62	5169	5394	5230
SIPA1L2	ENSG00000116991.10	ENST00000366630.5	360	5169	6690	5528
FMN2	ENSG00000155816.19	ENST00000319653.13	231	5169	6434	5399
ITSN1	ENSG00000205726.14	ENST00000381318.7	289	5166	17015	5454
LTBP1	ENSG00000049323.15	ENST00000404816.6	354	5166	6333	5519
POLR1A	ENSG00000068654.15	ENST00000263857.10	380	5163	12749	5542
