gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
Cnot1	ENSMUSG00000036550.17	ENSMUST00000098473.11	304	7131	8390	7434
Nav3	ENSMUSG00000020181.19	ENSMUST00000032719.15	1	7101	9962	7101
Sptbn1	ENSMUSG00000020315.19	ENSMUST00000006629.14	269	7092	8461	7360
Cacna1h	ENSMUSG00000024112.17	ENSMUST00000159610.8	333	7080	8230	7412
Nbas	ENSMUSG00000020576.11	ENSMUST00000042953.10	19	7071	7234	7089
Armcx4	ENSMUSG00000049804.10	ENSMUST00000124226.3	584	7071	7996	7654
Hivep3	ENSMUSG00000028634.18	ENSMUST00000106307.9	1098	7047	11838	8144
Acaca	ENSMUSG00000020532.19	ENSMUST00000103201.8	508	7038	9513	7545
Pcnx	ENSMUSG00000021140.10	ENSMUST00000021567.6	343	7035	12139	7377
Ros1	ENSMUSG00000019893.14	ENSMUST00000020045.10	289	7023	7401	7311
Qrich2	ENSMUSG00000070331.15	ENSMUST00000208602.2	221	7014	7260	7234
Flg2	ENSMUSG00000049133.8	ENSMUST00000098884.4	1	7011	7011	7011
Prpf8	ENSMUSG00000020850.15	ENSMUST00000102510.8	82	7008	7249	7089
Cntrl	ENSMUSG00000057110.16	ENSMUST00000028237.15	170	7005	7615	7174
Sptb	ENSMUSG00000021061.16	ENSMUST00000021458.13	668	6990	10394	7657
Cacna1b	ENSMUSG00000004113.20	ENSMUST00000114447.8	1	6987	6987	6987
Cspg4	ENSMUSG00000032911.7	ENSMUST00000035661.7	158	6984	8121	7141
Otogl	ENSMUSG00000091455.5	ENSMUST00000165341.5	7	6978	8763	6984
C2cd3	ENSMUSG00000047248.21	ENSMUST00000051777.15	210	6972	7803	7181
Potefam1	ENSMUSG00000027157.12	ENSMUST00000240550.1	191	6966	8103	7156
Spag17	ENSMUSG00000027867.11	ENSMUST00000164539.2	76	6963	7862	7038
F8	ENSMUSG00000031196.14	ENSMUST00000033539.13	2685	6960	9784	9644
Notch3	ENSMUSG00000038146.9	ENSMUST00000087723.5	60	6957	8016	7016
Ptprz1	ENSMUSG00000068748.8	ENSMUST00000090568.7	326	6939	8068	7264
Abca4	ENSMUSG00000028125.15	ENSMUST00000013995.13	105	6933	7263	7037
Col6a4	ENSMUSG00000032572.10	ENSMUST00000121963.3	141	6930	7371	7070
Akap6	ENSMUSG00000061603.9	ENSMUST00000095737.5	95	6924	14847	7018
Brwd1	ENSMUSG00000022914.18	ENSMUST00000023631.17	146	6915	8209	7060
Apc2	ENSMUSG00000020135.14	ENSMUST00000105359.8	24	6912	9173	6935
Ptprq	ENSMUSG00000035916.9	ENSMUST00000050702.9	180	6903	7393	7082
Plce1	ENSMUSG00000024998.18	ENSMUST00000182267.2	51	6891	7234	6941
Arid1b	ENSMUSG00000069729.15	ENSMUST00000232180.2	1	6891	7309	6891
Dop1b	ENSMUSG00000022946.11	ENSMUST00000045004.11	191	6888	7319	7078
Gpr179	ENSMUSG00000070337.5	ENSMUST00000093942.5	1	6882	9219	6882
Arid1a	ENSMUSG00000007880.17	ENSMUST00000145664.9	1	6864	8187	6864
Ptprb	ENSMUSG00000020154.11	ENSMUST00000218553.2	28	6858	7016	6885
Pole	ENSMUSG00000007080.15	ENSMUST00000007296.12	83	6852	7163	6934
C2cd6	ENSMUSG00000072295.8	ENSMUST00000238949.2	34	6849	7029	6882
Urb1	ENSMUSG00000039929.15	ENSMUST00000140920.2	53	6834	7344	6886
Cacna1e	ENSMUSG00000004110.18	ENSMUST00000187541.7	438	6822	14921	7259
Mprip	ENSMUSG00000005417.18	ENSMUST00000066330.15	320	6810	7765	7129
Col6a6	ENSMUSG00000043719.15	ENSMUST00000098441.10	296	6798	8781	7093
Abca1	ENSMUSG00000015243.5	ENSMUST00000030010.4	321	6786	10262	7106
Gon4l	ENSMUSG00000054199.19	ENSMUST00000081695.15	93	6783	7587	6875
Asxl3	ENSMUSG00000045215.18	ENSMUST00000239326.2	105	6783	11353	6887
Svil	ENSMUSG00000024236.19	ENSMUST00000210707.2	1	6774	7633	6774
Dido1	ENSMUSG00000038914.16	ENSMUST00000087517.10	578	6771	8723	7348
Dnajc13	ENSMUSG00000032560.15	ENSMUST00000186788.7	1	6747	6747	6747
Zfp407	ENSMUSG00000048410.18	ENSMUST00000125763.3	128	6741	7909	6868
Ahctf1	ENSMUSG00000026491.14	ENSMUST00000027768.14	336	6732	8506	7067
Ice1	ENSMUSG00000034525.8	ENSMUST00000043493.7	38	6726	7667	6763
Golga4	ENSMUSG00000038708.11	ENSMUST00000084820.6	220	6717	7583	6936
Zfp318	ENSMUSG00000015597.18	ENSMUST00000113481.9	109	6714	13060	6822
Bltp2	ENSMUSG00000010277.8	ENSMUST00000010421.7	99	6705	7443	6803
Prrc2b	ENSMUSG00000039262.17	ENSMUST00000069817.15	199	6693	10671	6891
Rttn	ENSMUSG00000023066.11	ENSMUST00000023828.9	259	6681	7271	6939
Cad	ENSMUSG00000013629.17	ENSMUST00000013773.12	176	6678	7137	6853
Cacna1c	ENSMUSG00000051331.17	ENSMUST00000112793.10	1	6669	6669	6669
Usf3	ENSMUSG00000068284.15	ENSMUST00000169582.3	300	6666	12604	6965
Loxhd1	ENSMUSG00000032818.17	ENSMUST00000148341.9	1	6651	7036	6651
Med13l	ENSMUSG00000018076.13	ENSMUST00000201010.2	48	6651	7781	6698
Myo7a	ENSMUSG00000030761.17	ENSMUST00000107128.8	292	6648	7506	6939
Sorl1	ENSMUSG00000049313.9	ENSMUST00000060989.9	185	6648	10715	6832
Wnk2	ENSMUSG00000037989.16	ENSMUST00000091623.10	256	6642	6897	6897
Unc13c	ENSMUSG00000062151.14	ENSMUST00000184666.8	716	6633	8796	7348
Kntc1	ENSMUSG00000029414.12	ENSMUST00000031366.12	146	6624	6961	6769
Ccdc187	ENSMUSG00000048038.9	ENSMUST00000227200.2	56	6609	9528	6664
Pkd1l3	ENSMUSG00000048827.13	ENSMUST00000109242.8	1	6606	6606	6606
Cacna1i	ENSMUSG00000022416.16	ENSMUST00000160424.8	562	6600	9781	7161
Ascc3	ENSMUSG00000038774.10	ENSMUST00000035606.10	272	6597	7760	6868
Ints1	ENSMUSG00000029547.11	ENSMUST00000200393.5	250	6588	7070	6837
Sdk1	ENSMUSG00000039683.17	ENSMUST00000085774.11	360	6582	10352	6941
Med12l	ENSMUSG00000056476.14	ENSMUST00000164225.6	25	6579	10264	6603
Frem1	ENSMUSG00000059049.15	ENSMUST00000071708.12	260	6576	9307	6835
Med12	ENSMUSG00000079487.12	ENSMUST00000087948.11	2	6573	6809	6574
Dock10	ENSMUSG00000038608.16	ENSMUST00000077946.12	1	6564	7198	6564
Cacna1d	ENSMUSG00000015968.19	ENSMUST00000112249.10	536	6564	8876	7099
Cabin1	ENSMUSG00000020196.11	ENSMUST00000001712.8	422	6564	7417	6985
Naca	ENSMUSG00000061315.15	ENSMUST00000092048.13	52	6564	6745	6615
Ccdc162	ENSMUSG00000075225.16	ENSMUST00000189488.3	260	6558	7260	6817
F5	ENSMUSG00000026579.9	ENSMUST00000086040.6	126	6552	7430	6677
Sdk2	ENSMUSG00000041592.17	ENSMUST00000041627.14	341	6531	11287	6871
Med13	ENSMUSG00000034297.15	ENSMUST00000043624.9	78	6516	10546	6593
Arfgef3	ENSMUSG00000019852.8	ENSMUST00000215836.2	325	6513	14579	6837
Abca7	ENSMUSG00000035722.16	ENSMUST00000171637.8	40	6504	6638	6543
Shank1	ENSMUSG00000038738.16	ENSMUST00000107938.8	88	6504	9826	6591
Prrc2a	ENSMUSG00000024393.15	ENSMUST00000025253.12	227	6477	6888	6703
Tecta	ENSMUSG00000037705.14	ENSMUST00000042190.14	268	6468	7338	6735
Sytl2	ENSMUSG00000030616.17	ENSMUST00000239078.2	94	6462	7447	6555
Alpk2	ENSMUSG00000032845.17	ENSMUST00000035548.16	452	6435	7428	6886
Heatr1	ENSMUSG00000050244.10	ENSMUST00000059270.10	133	6432	6780	6564
Ylpm1	ENSMUSG00000021244.16	ENSMUST00000021670.15	139	6420	7003	6558
Snrnp200	ENSMUSG00000003660.11	ENSMUST00000103220.4	96	6411	6745	6506
Tdrd6	ENSMUSG00000040140.16	ENSMUST00000045717.7	112	6408	6563	6519
Acan	ENSMUSG00000030607.8	ENSMUST00000032835.7	134	6399	7355	6532
Dock7	ENSMUSG00000028556.16	ENSMUST00000127417.3	1	6393	6796	6393
Myo9b	ENSMUSG00000004677.19	ENSMUST00000170242.8	172	6387	7297	6558
Frem3	ENSMUSG00000042353.10	ENSMUST00000039695.7	1	6384	6384	6384
Pkdrej	ENSMUSG00000052496.6	ENSMUST00000064370.6	2	6381	7065	6382
Malrd1	ENSMUSG00000075520.6	ENSMUST00000146205.3	154	6372	6738	6525
Baz2b	ENSMUSG00000026987.17	ENSMUST00000112550.8	238	6372	7895	6609
Pcnx2	ENSMUSG00000060212.14	ENSMUST00000047239.13	237	6369	7236	6605
Dysf	ENSMUSG00000033788.16	ENSMUST00000204591.3	214	6363	6641	6576
Plxnb1	ENSMUSG00000053646.14	ENSMUST00000072093.13	317	6360	8649	6676
Knl1	ENSMUSG00000027326.14	ENSMUST00000099542.9	122	6360	6525	6481
Espl1	ENSMUSG00000058290.5	ENSMUST00000229050.2	182	6357	6635	6538
Dock9	ENSMUSG00000025558.20	ENSMUST00000040700.9	105	6342	7803	6446
Myo7b	ENSMUSG00000024388.12	ENSMUST00000134663.2	113	6342	6621	6454
Nin	ENSMUSG00000021068.18	ENSMUST00000222237.2	266	6342	9919	6607
Kif26b	ENSMUSG00000026494.13	ENSMUST00000161017.8	439	6339	13749	6777
Dock6	ENSMUSG00000032198.10	ENSMUST00000217336.2	48	6336	6880	6383
Dscaml1	ENSMUSG00000032087.12	ENSMUST00000239471.2	3	6336	6436	6338
Tnc	ENSMUSG00000028364.16	ENSMUST00000107372.8	126	6333	7106	6458
Pi4ka	ENSMUSG00000041720.15	ENSMUST00000232232.3	96	6318	6630	6413
Gtf3c1	ENSMUSG00000032777.10	ENSMUST00000055506.9	104	6306	6961	6409
Dock8	ENSMUSG00000052085.8	ENSMUST00000025831.8	118	6303	7805	6420
D430041D05Rik	ENSMUSG00000068373.16	ENSMUST00000230671.2	1008	6300	13015	7307
Gm19410	ENSMUSG00000109372.2	ENSMUST00000207505.2	1	6297	6352	6297
Nav1	ENSMUSG00000009418.18	ENSMUST00000190298.8	221	6297	9353	6517
Pikfyve	ENSMUSG00000025949.17	ENSMUST00000097707.5	94	6294	6641	6387
Rp1	ENSMUSG00000025900.14	ENSMUST00000027032.6	128	6288	6869	6415
Numa1	ENSMUSG00000066306.14	ENSMUST00000084852.13	179	6285	7180	6463
Hcfc1	ENSMUSG00000031386.15	ENSMUST00000114372.3	349	6273	8262	6621
Arhgap32	ENSMUSG00000041444.15	ENSMUST00000174641.8	1	6270	13568	6270
Tro	ENSMUSG00000025272.17	ENSMUST00000112709.8	118	6264	6610	6381
Nup214	ENSMUSG00000001855.16	ENSMUST00000065398.13	129	6258	6605	6386
Myo18a	ENSMUSG00000000631.21	ENSMUST00000168348.8	24	6252	6582	6275
Spef2	ENSMUSG00000072663.13	ENSMUST00000208854.2	70	6231	7038	6300
Atg2b	ENSMUSG00000041341.11	ENSMUST00000041055.9	382	6228	7546	6609
Dock11	ENSMUSG00000031093.15	ENSMUST00000033419.13	100	6222	6665	6321
Cit	ENSMUSG00000029516.20	ENSMUST00000102560.7	1	6213	6213	6213
Heatr5b	ENSMUSG00000039414.11	ENSMUST00000097281.4	42	6213	6388	6254
Mpdz	ENSMUSG00000028402.19	ENSMUST00000220807.2	64	6210	6295	6273
Ncoa6	ENSMUSG00000038369.15	ENSMUST00000109670.8	380	6210	7101	6589
Crybg1	ENSMUSG00000019866.16	ENSMUST00000200401.2	95	6198	7525	6292
Pcm1	ENSMUSG00000031592.11	ENSMUST00000211247.2	206	6195	6484	6400
Myo10	ENSMUSG00000022272.18	ENSMUST00000110457.8	486	6189	8125	6674
Myof	ENSMUSG00000048612.17	ENSMUST00000226068.2	29	6186	6633	6214
Nup205	ENSMUSG00000038759.16	ENSMUST00000201374.4	43	6186	6411	6228
Arhgef17	ENSMUSG00000032875.9	ENSMUST00000107032.3	369	6174	10190	6542
Chd3	ENSMUSG00000018474.19	ENSMUST00000108661.8	16	6168	7261	6183
Kat6b	ENSMUSG00000021767.20	ENSMUST00000238837.2	1	6165	6165	6165
Kat6a	ENSMUSG00000031540.15	ENSMUST00000238975.2	413	6162	9191	6574
Mical3	ENSMUSG00000051586.18	ENSMUST00000238968.2	277	6135	9357	6411
Ankrd12	ENSMUSG00000034647.16	ENSMUST00000038116.13	242	6126	10821	6367
Tet1	ENSMUSG00000047146.18	ENSMUST00000174189.2	295	6120	14369	6414
Fer1l5	ENSMUSG00000037432.16	ENSMUST00000179162.7	1	6117	6315	6117
Heatr5a	ENSMUSG00000035181.7	ENSMUST00000040583.7	206	6117	7763	6322
Evpl	ENSMUSG00000034282.4	ENSMUST00000037007.4	81	6108	6384	6188
Prr12	ENSMUSG00000046574.9	ENSMUST00000057293.8	1	6108	7023	6108
Agrn	ENSMUSG00000041936.19	ENSMUST00000180572.2	69	6105	6891	6173
Cep164	ENSMUSG00000043987.19	ENSMUST00000213154.2	1	6105	6105	6105
Myh14	ENSMUSG00000030739.19	ENSMUST00000207775.2	7	6102	6499	6108
Ckap5	ENSMUSG00000040549.17	ENSMUST00000111338.10	127	6099	6665	6225
Dock3	ENSMUSG00000039716.13	ENSMUST00000044532.11	402	6093	9063	6494
Trpm6	ENSMUSG00000024727.10	ENSMUST00000040489.9	49	6087	6509	6135
Pcnx3	ENSMUSG00000054874.13	ENSMUST00000113615.9	760	6087	7264	6846
9930021J03Rik	ENSMUSG00000046138.16	ENSMUST00000177155.8	116	6084	6632	6199
Trip12	ENSMUSG00000026219.15	ENSMUST00000027421.13	126	6078	9632	6203
Phf3	ENSMUSG00000048874.16	ENSMUST00000186733.7	30	6078	7567	6107
Fancm	ENSMUSG00000055884.9	ENSMUST00000058889.5	101	6066	7775	6166
Scn5a	ENSMUSG00000032511.18	ENSMUST00000117911.8	223	6063	8453	6285
Ccdc88a	ENSMUSG00000032740.18	ENSMUST00000239407.2	1	6051	6051	6051
Ccdc88c	ENSMUSG00000021182.17	ENSMUST00000085096.10	153	6051	6313	6203
Lrrk1	ENSMUSG00000015133.18	ENSMUST00000015277.14	250	6045	7465	6294
Triobp	ENSMUSG00000033088.20	ENSMUST00000109690.11	613	6045	7327	6657
Myh10	ENSMUSG00000020900.16	ENSMUST00000092984.6	165	6042	7759	6206
Dscam	ENSMUSG00000050272.11	ENSMUST00000056102.9	477	6042	8737	6518
Crocc	ENSMUSG00000040860.17	ENSMUST00000102491.10	144	6030	6582	6173
Scn1a	ENSMUSG00000064329.15	ENSMUST00000112366.8	253	6030	8386	6282
Smchd1	ENSMUSG00000024054.15	ENSMUST00000127430.2	180	6024	7052	6203
Scn2a	ENSMUSG00000075318.14	ENSMUST00000028377.14	297	6021	8935	6317
Otof	ENSMUSG00000062372.14	ENSMUST00000074171.10	135	5994	7129	6128
Etl4	ENSMUSG00000036617.18	ENSMUST00000114627.8	95	5994	7413	6088
Fer1l4	ENSMUSG00000013338.17	ENSMUST00000109611.8	1	5985	6106	5985
Tanc2	ENSMUSG00000053580.17	ENSMUST00000100330.10	283	5985	11855	6267
Zfc3h1	ENSMUSG00000034163.11	ENSMUST00000036044.9	240	5979	6957	6218
Map2	ENSMUSG00000015222.19	ENSMUST00000239213.2	109	5970	6259	6078
Scn8a	ENSMUSG00000023033.15	ENSMUST00000108909.9	220	5967	11436	6186
Tcf20	ENSMUSG00000041852.16	ENSMUST00000109510.10	159	5964	7323	6122
Setd1b	ENSMUSG00000038384.17	ENSMUST00000163030.9	277	5958	8857	6234
Cacna1f	ENSMUSG00000031142.18	ENSMUST00000115726.9	48	5955	6079	6002
Scn9a	ENSMUSG00000075316.13	ENSMUST00000100064.9	548	5955	9840	6502
Shroom3	ENSMUSG00000029381.17	ENSMUST00000113055.9	233	5943	6765	6175
Ttc3	ENSMUSG00000040785.20	ENSMUST00000232395.2	725	5940	8007	6664
Myh11	ENSMUSG00000018830.11	ENSMUST00000231567.2	107	5940	6450	6046
Dock4	ENSMUSG00000035954.11	ENSMUST00000037488.8	407	5937	8552	6343
Eml5	ENSMUSG00000051166.11	ENSMUST00000223282.2	457	5934	7595	6390
Trip11	ENSMUSG00000021188.15	ENSMUST00000021605.14	440	5931	9873	6370
Mcm3ap	ENSMUSG00000001150.8	ENSMUST00000170795.3	395	5916	6427	6310
Prr14l	ENSMUSG00000054280.15	ENSMUST00000120129.9	332	5916	9959	6247
Polr2a	ENSMUSG00000005198.16	ENSMUST00000058470.16	415	5913	6740	6327
Parp4	ENSMUSG00000054509.8	ENSMUST00000161553.2	114	5910	6387	6023
Trp53bp1	ENSMUSG00000043909.17	ENSMUST00000110648.8	130	5910	9621	6039
Helz	ENSMUSG00000020721.17	ENSMUST00000075012.8	97	5898	6218	5994
Notch4	ENSMUSG00000015468.15	ENSMUST00000015612.14	179	5895	6591	6073
Casp8ap2	ENSMUSG00000028282.13	ENSMUST00000029950.10	291	5889	6799	6179
Myh9	ENSMUSG00000022443.18	ENSMUST00000016771.13	239	5883	7433	6121
Zfp638	ENSMUSG00000030016.15	ENSMUST00000032088.14	291	5883	6199	6173
Exph5	ENSMUSG00000034584.4	ENSMUST00000051014.2	64	5883	5957	5946
Eml6	ENSMUSG00000044072.15	ENSMUST00000058902.6	669	5877	8083	6545
Scn10a	ENSMUSG00000034533.11	ENSMUST00000084787.6	71	5877	6416	5947
Dmbt1	ENSMUSG00000047517.14	ENSMUST00000208311.4	17	5874	6283	5890
Ralgapa2	ENSMUSG00000037110.21	ENSMUST00000228797.2	446	5874	8245	6319
Dennd4c	ENSMUSG00000038024.18	ENSMUST00000082026.14	376	5868	7940	6243
Arhgap21	ENSMUSG00000036591.17	ENSMUST00000141298.9	354	5868	6339	6221
Greb1	ENSMUSG00000036523.17	ENSMUST00000162112.8	429	5865	8058	6293
Chd5	ENSMUSG00000005045.17	ENSMUST00000030775.12	302	5859	9486	6160
Mylk	ENSMUSG00000022836.12	ENSMUST00000023538.9	84	5853	7824	5936
Scn3a	ENSMUSG00000057182.17	ENSMUST00000100069.9	413	5844	8550	6256
Mtcl1	ENSMUSG00000052105.18	ENSMUST00000086693.12	406	5838	7221	6243
Anapc1	ENSMUSG00000014355.11	ENSMUST00000014499.10	264	5835	8942	6098
Pcdh15	ENSMUSG00000052613.17	ENSMUST00000193361.6	406	5832	7881	6237
Myh1	ENSMUSG00000056328.15	ENSMUST00000124516.8	147	5829	6081	5975
Myh2	ENSMUSG00000033196.18	ENSMUST00000170159.8	126	5829	6083	5954
Myh7b	ENSMUSG00000074652.4	ENSMUST00000092995.6	122	5826	6163	5947
Myh3	ENSMUSG00000020908.15	ENSMUST00000108689.8	89	5823	6031	5911
D630045J12Rik	ENSMUSG00000063455.17	ENSMUST00000169256.5	1	5823	10968	5823
Myh4	ENSMUSG00000057003.13	ENSMUST00000018632.11	91	5820	6016	5910
Myh13	ENSMUSG00000060180.13	ENSMUST00000180845.8	91	5817	5991	5907
Myh6	ENSMUSG00000040752.17	ENSMUST00000081857.14	237	5817	6113	6053
Thada	ENSMUSG00000024251.11	ENSMUST00000047524.10	93	5817	7784	5909
Myh8	ENSMUSG00000055775.17	ENSMUST00000019625.12	185	5814	6149	5998
Myh7	ENSMUSG00000053093.17	ENSMUST00000168485.8	397	5808	6230	6204
Wdr81	ENSMUSG00000045374.19	ENSMUST00000173320.8	279	5805	6908	6083
Adamts9	ENSMUSG00000030022.15	ENSMUST00000113438.8	338	5796	8016	6133
Lct	ENSMUSG00000026354.9	ENSMUST00000073490.7	16	5796	6174	5811
Mia3	ENSMUSG00000056050.16	ENSMUST00000194543.4	25	5793	6330	5817
Myh15	ENSMUSG00000092009.2	ENSMUST00000168680.2	1	5778	6340	5778
Plxnd1	ENSMUSG00000030123.16	ENSMUST00000015511.15	201	5778	6907	5978
Gm45861	ENSMUSG00000110333.2	ENSMUST00000209669.2	665	5772	7184	6436
Chd4	ENSMUSG00000063870.13	ENSMUST00000112390.8	179	5769	6537	5947
Dlg5	ENSMUSG00000021782.15	ENSMUST00000090398.11	471	5766	7851	6236
Tet2	ENSMUSG00000040943.13	ENSMUST00000196398.5	361	5763	9021	6123
Myo16	ENSMUSG00000039057.12	ENSMUST00000207477.2	318	5760	7169	6077
Rlf	ENSMUSG00000049878.14	ENSMUST00000056635.13	14	5757	6242	5770
Nlrc5	ENSMUSG00000074151.14	ENSMUST00000211816.2	634	5748	7578	6381
Atg2a	ENSMUSG00000024773.16	ENSMUST00000045351.13	129	5745	6371	5873
Greb1l	ENSMUSG00000042942.19	ENSMUST00000048977.16	222	5742	8420	5963
Ptprd	ENSMUSG00000028399.19	ENSMUST00000107289.9	441	5739	9899	6179
Nckap5	ENSMUSG00000049690.16	ENSMUST00000112583.8	377	5730	7212	6106
Znfx1	ENSMUSG00000039501.15	ENSMUST00000048988.14	557	5730	7218	6286
Ank1	ENSMUSG00000031543.19	ENSMUST00000121802.9	255	5724	8218	5978
Ptprs	ENSMUSG00000013236.18	ENSMUST00000067538.6	240	5724	6855	5963
Adamts20	ENSMUSG00000022449.15	ENSMUST00000035342.11	170	5721	6027	5890
Vwa8	ENSMUSG00000058997.9	ENSMUST00000040990.7	233	5718	7054	5950
Lrp4	ENSMUSG00000027253.16	ENSMUST00000028689.4	191	5718	7926	5908
Taf1	ENSMUSG00000031314.19	ENSMUST00000101341.9	82	5709	8054	5790
Plxnb3	ENSMUSG00000031385.15	ENSMUST00000002079.7	58	5709	6030	5766
Tnrc6c	ENSMUSG00000025571.14	ENSMUST00000106344.8	557	5703	8847	6259
Ptprf	ENSMUSG00000033295.15	ENSMUST00000049074.13	352	5697	7656	6048
Tnrc6a	ENSMUSG00000052707.9	ENSMUST00000094053.7	148	5691	8183	5838
Ak9	ENSMUSG00000091415.6	ENSMUST00000173494.4	38	5685	6968	5722
Plxna2	ENSMUSG00000026640.13	ENSMUST00000027952.12	648	5685	11040	6332
Plxna1	ENSMUSG00000030084.12	ENSMUST00000163139.8	288	5685	9034	5972
Akap11	ENSMUSG00000022016.18	ENSMUST00000123853.9	150	5685	9364	5834
Sbf1	ENSMUSG00000036529.18	ENSMUST00000144585.9	140	5682	6165	5821
Plxna4	ENSMUSG00000029765.13	ENSMUST00000115096.4	975	5682	12877	6656
Wdr90	ENSMUSG00000073434.13	ENSMUST00000079461.15	16	5679	5991	5694
Ubr3	ENSMUSG00000044308.18	ENSMUST00000112251.9	50	5679	8081	5728
Baz2a	ENSMUSG00000040054.18	ENSMUST00000217851.2	164	5673	8385	5836
Ticrr	ENSMUSG00000046591.11	ENSMUST00000035977.9	145	5670	7199	5814
Rai1	ENSMUSG00000062115.16	ENSMUST00000064190.13	529	5670	7348	6198
Tns1	ENSMUSG00000055322.17	ENSMUST00000169786.8	1	5667	9966	5667
Zfp106	ENSMUSG00000027288.17	ENSMUST00000055241.13	153	5667	9085	5819
Nup210	ENSMUSG00000030091.18	ENSMUST00000032179.14	46	5661	7037	5706
Kif1b	ENSMUSG00000063077.16	ENSMUST00000238956.2	334	5652	10434	5985
Nup210l	ENSMUSG00000027939.12	ENSMUST00000029548.9	36	5646	5681	5681
Kif26a	ENSMUSG00000021294.8	ENSMUST00000128402.3	158	5646	6918	5803
Tmem131	ENSMUSG00000026116.12	ENSMUST00000194563.6	338	5634	6698	5971
Pcsk5	ENSMUSG00000024713.17	ENSMUST00000025618.16	481	5634	7188	6114
Sbf2	ENSMUSG00000038371.16	ENSMUST00000033058.14	160	5619	7154	5778
Plxna3	ENSMUSG00000031398.14	ENSMUST00000004326.4	178	5619	6943	5796
Dennd4a	ENSMUSG00000053641.10	ENSMUST00000038890.6	464	5610	8645	6073
Dock5	ENSMUSG00000044447.6	ENSMUST00000039135.6	99	5607	9988	5705
Kmt2e	ENSMUSG00000029004.16	ENSMUST00000115128.8	523	5607	7317	6129
Dock1	ENSMUSG00000058325.7	ENSMUST00000084488.5	113	5598	6807	5710
Nes	ENSMUSG00000004891.17	ENSMUST00000090973.12	111	5595	6126	5705
Trpm7	ENSMUSG00000027365.15	ENSMUST00000103224.10	255	5592	7107	5846
Zgrf1	ENSMUSG00000051278.13	ENSMUST00000043108.9	237	5592	7046	5828
Fer1l6	ENSMUSG00000037106.9	ENSMUST00000161028.2	87	5589	5714	5675
Pdcd11	ENSMUSG00000025047.10	ENSMUST00000072141.4	118	5589	6761	5706
Gbf1	ENSMUSG00000025224.17	ENSMUST00000026254.14	295	5586	6450	5880
Virma	ENSMUSG00000040720.16	ENSMUST00000108307.3	1	5586	6571	5586
Rp1l1	ENSMUSG00000046049.8	ENSMUST00000058229.6	145	5580	6684	5724
Patj	ENSMUSG00000061859.18	ENSMUST00000238306.2	169	5577	7416	5745
Ttc6	ENSMUSG00000046782.15	ENSMUST00000172939.8	1	5574	5782	5574
Tanc1	ENSMUSG00000035168.17	ENSMUST00000037526.11	277	5571	7873	5847
Myo5a	ENSMUSG00000034593.17	ENSMUST00000155282.9	248	5568	6372	5815
Arhgef4	ENSMUSG00000037509.22	ENSMUST00000159747.9	37	5568	6514	5604
Cacna1s	ENSMUSG00000026407.18	ENSMUST00000112064.8	1	5559	6251	5559
Lcorl	ENSMUSG00000015882.19	ENSMUST00000238522.2	119	5556	10477	5674
Btaf1	ENSMUSG00000040565.9	ENSMUST00000099494.4	310	5547	7204	5856
Kif13b	ENSMUSG00000060012.10	ENSMUST00000224503.2	1	5544	8865	5544
Cfap65	ENSMUSG00000047021.15	ENSMUST00000094844.4	120	5544	5727	5663
Zfp236	ENSMUSG00000041258.19	ENSMUST00000182122.8	38	5544	6059	5581
Arfgef1	ENSMUSG00000067851.12	ENSMUST00000088615.11	177	5541	6978	5717
Tspoap1	ENSMUSG00000034156.17	ENSMUST00000039627.12	862	5541	7616	6402
Col27a1	ENSMUSG00000045672.16	ENSMUST00000036300.13	392	5538	7612	5929
Myo5b	ENSMUSG00000025885.19	ENSMUST00000121875.8	175	5535	6065	5709
Psme4	ENSMUSG00000040850.18	ENSMUST00000041231.14	258	5532	6491	5789
Cfap44	ENSMUSG00000071550.15	ENSMUST00000099742.9	56	5532	6583	5587
Zfp142	ENSMUSG00000026135.18	ENSMUST00000027315.14	497	5532	6480	6028
Plxnb2	ENSMUSG00000036606.18	ENSMUST00000109331.9	237	5529	6497	5765
Scn4a	ENSMUSG00000001027.8	ENSMUST00000021056.8	1	5526	6598	5526
Shank2	ENSMUSG00000037541.23	ENSMUST00000105902.8	104	5526	8988	5629
Ecpas	ENSMUSG00000050812.19	ENSMUST00000102889.10	253	5523	7045	5775
Nynrin	ENSMUSG00000075592.11	ENSMUST00000100529.10	137	5523	6990	5659
Col5a1	ENSMUSG00000026837.17	ENSMUST00000028280.14	392	5517	8406	5908
Lamb1	ENSMUSG00000002900.18	ENSMUST00000239496.2	128	5505	5778	5632
Fndc1	ENSMUSG00000071984.13	ENSMUST00000239425.2	186	5502	6333	5687
Zswim8	ENSMUSG00000021819.12	ENSMUST00000022358.9	298	5499	6073	5796
Dock2	ENSMUSG00000020143.16	ENSMUST00000093193.12	70	5487	6409	5556
Arid2	ENSMUSG00000033237.20	ENSMUST00000096250.5	123	5487	8507	5609
Chd2	ENSMUSG00000078671.12	ENSMUST00000169922.9	573	5484	9085	6056
Afdn	ENSMUSG00000068036.17	ENSMUST00000137784.8	76	5484	5684	5559
Atad5	ENSMUSG00000017550.15	ENSMUST00000017694.7	372	5481	7272	5852
Togaram1	ENSMUSG00000035614.12	ENSMUST00000223166.2	38	5481	6386	5518
