gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
SLC38A5	ENSG00000017483.14	ENST00000595796.5	845	1419	2659	2263
RALBP1	ENSG00000017797.12	ENST00000019317.8	224	1968	4368	2191
RUFY3	ENSG00000018189.12	ENST00000381006.7	580	1863	3098	2442
CNTN1	ENSG00000018236.14	ENST00000551295.6	118	3057	5557	3174
SLC11A1	ENSG00000018280.16	ENST00000233202.10	341	1653	3852	1993
WWTR1	ENSG00000018408.14	ENST00000465804.5	258	1203	5030	1460
AGPS	ENSG00000018510.14	ENST00000264167.8	147	1977	7764	2123
CXorf56	ENSG00000018610.14	ENST00000536133.2	54	627	1089	680
ATP1A2	ENSG00000018625.14	ENST00000361216.7	90	3063	5421	3152
TTC27	ENSG00000018699.12	ENST00000317907.8	232	2532	2876	2763
ZNF582	ENSG00000018869.16	ENST00000301310.8	160	1554	2824	1713
VSIG2	ENSG00000019102.11	ENST00000326621.9	102	984	1148	1085
PHLDB1	ENSG00000019144.18	ENST00000361417.6	412	4134	5753	4545
MARCO	ENSG00000019169.10	ENST00000327097.4	136	1563	1838	1698
CYP24A1	ENSG00000019186.9	ENST00000216862.7	395	1545	3262	1939
PRDM11	ENSG00000019485.13	ENST00000622142.5	246	3534	10730	3779
SYT13	ENSG00000019505.7	ENST00000020926.7	113	1281	5144	1393
SNAI2	ENSG00000019549.11	ENST00000642303.1	419	807	2428	1225
CD74	ENSG00000019582.14	ENST00000009530.11	3	891	981	893
HGF	ENSG00000019991.16	ENST00000222390.10	228	2187	5987	2414
ZRANB1	ENSG00000019995.6	ENST00000359653.4	372	2127	5695	2498
NCDN	ENSG00000020129.15	ENST00000373243.6	384	2190	3683	2573
ADGRA2	ENSG00000020181.17	ENST00000412232.2	14	4017	5651	4030
ZFP64	ENSG00000020256.19	ENST00000216923.4	351	2046	3264	2396
MNAT1	ENSG00000020426.10	ENST00000261245.8	102	930	2635	1031
SAMD4A	ENSG00000020577.13	ENST00000392067.7	306	2157	6833	2462
RUNX3	ENSG00000020633.18	ENST00000399916.5	440	1290	4340	1729
MRE11	ENSG00000020922.12	ENST00000323929.7	224	2127	6897	2350
PLEKHB1	ENSG00000021300.13	ENST00000354190.9	432	732	2380	1163
SERPINB1	ENSG00000021355.12	ENST00000380739.5	204	1140	2619	1343
CYP3A43	ENSG00000021461.16	ENST00000222382.5	1	1515	1515	1515
SLC7A9	ENSG00000021488.12	ENST00000023064.8	193	1464	1761	1656
SPAST	ENSG00000021574.12	ENST00000315285.8	286	1851	5277	2136
NRXN3	ENSG00000021645.18	ENST00000635466.1	58	4716	5254	4773
OSBPL5	ENSG00000021762.19	ENST00000263650.11	161	2640	3889	2800
AQR	ENSG00000021776.10	ENST00000156471.9	227	4458	9694	4684
CPS1	ENSG00000021826.15	ENST00000430249.6	56	4521	5698	4576
C8B	ENSG00000021852.12	ENST00000371237.8	68	1776	2037	1843
FHL1	ENSG00000022267.16	ENST00000394155.6	330	972	2706	1301
RTF2	ENSG00000022277.12	ENST00000023939.8	114	1011	1745	1124
GABRA1	ENSG00000022355.16	ENST00000393943.9	784	1371	4686	2154
NLRP2	ENSG00000022556.15	ENST00000543010.5	144	3189	3576	3332
SLC45A4	ENSG00000022567.9	ENST00000517878.5	1	2427	3470	2427
RNF10	ENSG00000022840.15	ENST00000413266.6	1	2451	2671	2451
ZNF839	ENSG00000022976.15	ENST00000442396.6	16	2784	2987	2799
ZDHHC6	ENSG00000023041.11	ENST00000369405.7	425	1242	2170	1666
GRAMD1B	ENSG00000023171.17	ENST00000456860.6	514	2238	2805	2751
RNH1	ENSG00000023191.16	ENST00000534797.5	1409	1386	2973	2794
NDUFS1	ENSG00000023228.13	ENST00000455934.6	62	2226	3361	2287
RB1CC1	ENSG00000023287.12	ENST00000025008.9	525	4785	6635	5309
ERP44	ENSG00000023318.7	ENST00000262455.6	201	1221	4854	1421
ALAS1	ENSG00000023330.14	ENST00000394965.6	361	1923	2430	2283
BIRC3	ENSG00000023445.13	ENST00000263464.7	2751	1815	5197	4565
AKAP11	ENSG00000023516.8	ENST00000025301.3	176	5706	9920	5881
GLRX2	ENSG00000023572.9	ENST00000367440.3	477	498	1131	974
SNAPC1	ENSG00000023608.4	ENST00000216294.4	105	1107	2656	1211
DERA	ENSG00000023697.12	ENST00000428559.6	213	957	1705	1169
STRAP	ENSG00000023734.10	ENST00000419869.6	314	1053	1866	1366
ABCC2	ENSG00000023839.11	ENST00000370449.9	114	4638	5714	4751
DEF6	ENSG00000023892.10	ENST00000316637.6	6	1896	2262	1901
PLEKHO1	ENSG00000023902.13	ENST00000369124.4	279	1230	2050	1508
GCLM	ENSG00000023909.9	ENST00000370238.7	248	825	4857	1072
UBR2	ENSG00000024048.10	ENST00000372899.5	259	5268	7857	5526
EHD2	ENSG00000024422.11	ENST00000263277.7	252	1632	3585	1883
DEPDC1	ENSG00000024526.16	ENST00000456315.6	116	2436	5331	2551
CCDC28A	ENSG00000024862.17	ENST00000611852.4	167	825	1505	991
RRAGD	ENSG00000025039.14	ENST00000369415.8	278	1203	4900	1480
HSF2	ENSG00000025156.12	ENST00000368455.8	193	1611	2549	1803
PHF20	ENSG00000025293.16	ENST00000374012.7	130	3039	5922	3168
HSD17B6	ENSG00000025423.11	ENST00000554643.5	350	954	1751	1303
NR1H3	ENSG00000025434.18	ENST00000616973.4	222	1362	1919	1583
TYMP	ENSG00000025708.13	ENST00000395681.5	123	1464	1604	1586
NCAPH2	ENSG00000025770.18	ENST00000299821.15	79	1821	1996	1899
TOMM34	ENSG00000025772.7	ENST00000372813.3	154	930	2062	1083
SEC63	ENSG00000025796.13	ENST00000369002.8	181	2283	6411	2463
KPNA6	ENSG00000025800.13	ENST00000373625.7	94	1611	7378	1704
VIM	ENSG00000026025.15	ENST00000544301.6	414	1401	2135	1814
FAS	ENSG00000026103.21	ENST00000355740.6	221	1008	2563	1228
RNASET2	ENSG00000026297.15	ENST00000508775.5	521	771	1375	1291
CD44	ENSG00000026508.18	ENST00000428726.7	435	2229	5732	2663
KCNG1	ENSG00000026559.13	ENST00000371571.4	287	1542	2211	1828
AGPAT4	ENSG00000026652.13	ENST00000320285.8	214	1137	7865	1350
SLAMF7	ENSG00000026751.16	ENST00000368043.7	38	1008	2689	1045
BTN3A1	ENSG00000026950.16	ENST00000289361.10	369	1542	3434	1910
MIPEP	ENSG00000027001.9	ENST00000382172.3	100	2142	2400	2241
PRKCH	ENSG00000027075.14	ENST00000332981.9	386	2052	3582	2437
INSRR	ENSG00000027644.4	ENST00000368195.3	398	3894	5101	4291
IFNGR1	ENSG00000027697.14	ENST00000367739.8	123	1470	2139	1592
B4GALT7	ENSG00000027847.13	ENST00000029410.9	112	984	1747	1095
SH2D2A	ENSG00000027869.11	ENST00000392306.2	141	1200	1673	1340
VRK2	ENSG00000028116.17	ENST00000435505.6	746	1527	2446	2272
TNFRSF1B	ENSG00000028137.18	ENST00000376259.6	90	1386	3683	1475
VEZT	ENSG00000028203.17	ENST00000436874.5	106	2340	4562	2445
POU2F2	ENSG00000028277.21	ENST00000526816.6	17	1440	3218	1456
BRD9	ENSG00000028310.17	ENST00000467963.5	168	1794	2156	1961
SNX1	ENSG00000028528.14	ENST00000261889.9	22	1674	3373	1695
TBPL1	ENSG00000028839.9	ENST00000237264.8	276	561	4228	836
ARNTL2	ENSG00000029153.14	ENST00000266503.9	19	1911	2291	1929
BCLAF1	ENSG00000029363.16	ENST00000531224.5	254	2763	7263	3016
SLC39A9	ENSG00000029364.11	ENST00000336643.9	679	924	3560	1602
ANK1	ENSG00000029534.20	ENST00000265709.13	283	5694	8478	5976
IBSP	ENSG00000029559.6	ENST00000226284.6	68	954	1546	1021
TFB1M	ENSG00000029639.10	ENST00000367166.4	57	1041	1424	1097
RABEP1	ENSG00000029725.16	ENST00000537505.5	188	2589	5365	2776
HMGB3	ENSG00000029993.14	ENST00000325307.11	97	603	3560	699
NUP160	ENSG00000030066.13	ENST00000378460.6	48	4311	5376	4358
BAK1	ENSG00000030110.12	ENST00000374467.3	250	636	2136	885
MUSK	ENSG00000030304.13	ENST00000374448.8	135	2610	2754	2744
IKZF2	ENSG00000030419.16	ENST00000434687.5	311	1581	3888	1891
GRN	ENSG00000030582.17	ENST00000053867.7	257	1782	2342	2038
FAM13B	ENSG00000031003.10	ENST00000033079.7	453	2748	5465	3200
ARHGAP31	ENSG00000031081.10	ENST00000264245.8	533	4335	9317	4867
CENPQ	ENSG00000031691.6	ENST00000335783.3	95	807	1733	901
SARS	ENSG00000031698.12	ENST00000369923.4	12	1611	1882	1622
RANBP3	ENSG00000031823.14	ENST00000340578.10	59	1704	3233	1762
ARID4A	ENSG00000032219.18	ENST00000355431.7	374	3774	5891	4147
EIPR1	ENSG00000032389.12	ENST00000398659.8	142	1245	1795	1386
PNPLA6	ENSG00000032444.16	ENST00000414982.7	196	4128	4522	4323
IFT88	ENSG00000032742.17	ENST00000319980.10	328	2502	3091	2829
ALG1	ENSG00000033011.12	ENST00000262374.9	32	1395	2132	1426
ABCF2	ENSG00000033050.8	ENST00000287844.6	111	1872	3546	1982
CHPF2	ENSG00000033100.16	ENST00000035307.6	1514	2319	3978	3832
LRRC7	ENSG00000033122.18	ENST00000035383.9	31	4614	5000	4644
FUT8	ENSG00000033170.16	ENST00000360689.9	1728	1728	5166	3455
UBA6	ENSG00000033178.12	ENST00000322244.9	61	3159	9564	3219
GAB2	ENSG00000033327.12	ENST00000361507.4	87	2031	6092	2117
ATP6V0A1	ENSG00000033627.16	ENST00000264649.10	132	2517	4110	2648
PIAS1	ENSG00000033800.13	ENST00000545237.1	742	1962	2932	2703
SLC4A7	ENSG00000033867.16	ENST00000454389.5	222	3780	4159	4001
APBA2	ENSG00000034053.14	ENST00000558402.5	600	2250	4031	2849
MAP2K3	ENSG00000034152.18	ENST00000342679.8	250	1044	2303	1293
EFCAB1	ENSG00000034239.10	ENST00000262103.7	82	636	2051	717
TMSB10	ENSG00000034510.5	ENST00000233143.5	110	135	496	244
ASTE1	ENSG00000034533.11	ENST00000514044.5	208	2115	2504	2322
RNF19A	ENSG00000034677.12	ENST00000519449.5	318	2517	4330	2834
PEX3	ENSG00000034693.14	ENST00000367591.4	64	1122	1969	1185
GABARAPL2	ENSG00000034713.7	ENST00000037243.6	137	354	1002	490
MYOC	ENSG00000034971.16	ENST00000037502.10	73	1515	2095	1587
SH3YL1	ENSG00000035115.21	ENST00000356150.9	82	1029	1763	1110
FAM136A	ENSG00000035141.7	ENST00000037869.7	80	417	1810	496
VCL	ENSG00000035403.17	ENST00000211998.9	95	3405	5490	3499
DEPDC1B	ENSG00000035499.12	ENST00000265036.9	69	1590	2499	1658
DAPK2	ENSG00000035664.11	ENST00000261891.7	7	1113	2603	1119
NSMAF	ENSG00000035681.8	ENST00000427130.6	189	2847	3371	3035
ADSS	ENSG00000035687.9	ENST00000366535.3	318	1371	2780	1688
STAP1	ENSG00000035720.7	ENST00000265404.6	83	888	1511	970
TIMP2	ENSG00000035862.12	ENST00000262768.11	300	663	3652	962
RFC1	ENSG00000035928.15	ENST00000381897.5	135	3447	4886	3581
TBC1D23	ENSG00000036054.12	ENST00000394144.8	8	2100	3677	2107
CUL3	ENSG00000036257.12	ENST00000264414.8	340	2307	6741	2646
MYOM2	ENSG00000036448.9	ENST00000262113.8	142	4398	5014	4539
OTC	ENSG00000036473.7	ENST00000039007.4	153	1065	1585	1217
CYP46A1	ENSG00000036530.8	ENST00000261835.7	105	1503	2181	1607
AC118549.1	ENSG00000036549.12	ENST00000370801.7	477	2712	4328	3188
SLC18A1	ENSG00000036565.14	ENST00000440926.3	472	1578	2956	2049
USP2	ENSG00000036672.15	ENST00000260187.6	296	1818	3732	2113
CASR	ENSG00000036828.16	ENST00000498619.4	439	3267	5009	3705
TUBG2	ENSG00000037042.8	ENST00000251412.7	200	1356	1761	1555
RPL26L1	ENSG00000037241.7	ENST00000521476.5	125	438	742	562
FLT4	ENSG00000037280.15	ENST00000261937.10	80	4092	5857	4171
NSUN2	ENSG00000037474.14	ENST00000264670.10	313	2304	3303	2616
FBXO42	ENSG00000037637.10	ENST00000375592.7	218	2154	6202	2371
MFAP3	ENSG00000037749.12	ENST00000322602.9	483	1089	2891	1571
MRI1	ENSG00000037757.13	ENST00000040663.7	41	1110	1735	1150
METTL1	ENSG00000037897.16	ENST00000324871.11	711	831	2066	1541
HOXC8	ENSG00000037965.5	ENST00000040584.5	180	729	1889	908
AGA	ENSG00000038002.8	ENST00000264595.6	129	1041	2107	1169
PI4K2B	ENSG00000038210.12	ENST00000264864.7	190	1446	3540	1635
BOD1L1	ENSG00000038219.12	ENST00000040738.9	137	9156	10565	9292
MAT2B	ENSG00000038274.16	ENST00000321757.10	140	1005	2103	1144
TLL1	ENSG00000038295.7	ENST00000061240.6	648	3042	6708	3689
EDC4	ENSG00000038358.14	ENST00000358933.9	240	4206	4800	4445
TRIO	ENSG00000038382.19	ENST00000344204.8	25	9294	11100	9318
VCAN	ENSG00000038427.15	ENST00000265077.7	566	10191	12625	10756
CLEC16A	ENSG00000038532.15	ENST00000409790.5	231	3162	6891	3392
MSR1	ENSG00000038945.14	ENST00000262101.9	123	1356	2132	1478
CDH1	ENSG00000039068.18	ENST00000261769.9	192	2649	4889	2840
MTREX	ENSG00000039123.15	ENST00000230640.9	255	3129	4192	3383
DNAH5	ENSG00000039139.9	ENST00000265104.4	106	13875	15633	13980
ZFYVE16	ENSG00000039319.16	ENST00000338008.9	181	4620	6773	4800
RIPOR1	ENSG00000039523.19	ENST00000422602.8	97	3720	3990	3816
C6	ENSG00000039537.13	ENST00000263413.7	266	2805	3661	3070
RAI14	ENSG00000039560.13	ENST00000515799.5	493	2952	3486	3444
SOX30	ENSG00000039600.10	ENST00000265007.10	343	2262	3265	2604
PNKP	ENSG00000039650.11	ENST00000322344.7	432	1566	2041	1997
BEST2	ENSG00000039987.6	ENST00000549706.5	325	1530	2183	1854
PHLPP2	ENSG00000040199.18	ENST00000568954.5	380	3972	8317	4351
SPDL1	ENSG00000040275.16	ENST00000265295.8	280	1818	2668	2097
STAU2	ENSG00000040341.17	ENST00000524300.5	352	1713	3065	2064
PQLC2	ENSG00000040487.12	ENST00000375153.7	641	876	2153	1516
CTNS	ENSG00000040531.14	ENST00000381870.7	460	1203	2470	1662
RTN4R	ENSG00000040608.13	ENST00000043402.7	440	1422	2157	1861
PHF23	ENSG00000040633.12	ENST00000320316.7	228	1212	2037	1439
CDH10	ENSG00000040731.10	ENST00000264463.8	509	2367	3438	2875
INPP4A	ENSG00000040933.15	ENST00000074304.9	394	2934	6752	3327
RAB27B	ENSG00000041353.9	ENST00000262094.9	522	657	7281	1178
PSMA4	ENSG00000041357.15	ENST00000044462.11	151	786	4411	936
MYO16	ENSG00000041515.15	ENST00000457511.6	623	5643	7436	6265
LSG1	ENSG00000041802.10	ENST00000265245.9	316	1977	3572	2292
PARP3	ENSG00000041880.14	ENST00000398755.7	332	1623	2336	1954
TNC	ENSG00000041982.15	ENST00000350763.8	413	6606	7641	7018
THAP3	ENSG00000041988.15	ENST00000054650.8	159	720	1366	878
RIPOR3	ENSG00000042062.11	ENST00000327979.6	413	2841	4377	3253
TDP1	ENSG00000042088.13	ENST00000335725.8	251	1827	3702	2077
AIFM2	ENSG00000042286.14	ENST00000613322.4	218	1122	3247	1339
C2orf83	ENSG00000042304.11	ENST00000642055.1	1	453	453	453
SPATA7	ENSG00000042317.16	ENST00000393545.8	290	1800	2123	2089
MED17	ENSG00000042429.11	ENST00000251871.8	288	1956	5142	2243
RETSAT	ENSG00000042445.13	ENST00000295802.8	114	1833	3100	1946
CAPG	ENSG00000042493.15	ENST00000263867.8	251	1047	1442	1297
AP2S1	ENSG00000042753.11	ENST00000601498.5	133	477	898	609
USH2A	ENSG00000042781.12	ENST00000307340.7	388	15609	18883	15996
ZPBP	ENSG00000042813.7	ENST00000046087.6	71	1056	1213	1126
TG	ENSG00000042832.11	ENST00000220616.8	41	8307	8450	8347
ADAM28	ENSG00000042980.12	ENST00000265769.8	111	2328	7052	2438
BARX2	ENSG00000043039.6	ENST00000281437.5	97	840	1813	936
DCUN1D1	ENSG00000043093.13	ENST00000292782.8	155	780	7954	934
JADE2	ENSG00000043143.20	ENST00000282605.8	87	2505	2748	2591
ZIC2	ENSG00000043355.11	ENST00000376335.7	294	1599	2983	1892
LCP2	ENSG00000043462.11	ENST00000046794.9	617	1602	4678	2218
TRIT1	ENSG00000043514.16	ENST00000316891.9	16	1404	2112	1419
ADRB1	ENSG00000043591.5	ENST00000369295.3	78	1434	2853	1511
GUCA2B	ENSG00000044012.3	ENST00000372581.1	31	339	597	369
CUL7	ENSG00000044090.8	ENST00000535468.1	88	5349	5504	5436
CTNNA1	ENSG00000044115.20	ENST00000302763.11	91	2721	3756	2811
PHKA2	ENSG00000044446.11	ENST00000379942.4	667	3708	5559	4374
CNTLN	ENSG00000044459.14	ENST00000380647.7	85	4221	5576	4305
EPHA3	ENSG00000044524.10	ENST00000336596.6	226	2952	5809	3177
HSPA5	ENSG00000044574.7	ENST00000324460.6	205	1965	3908	2169
DSG2	ENSG00000046604.12	ENST00000261590.12	210	3357	5831	3566
GEMIN8	ENSG00000046647.13	ENST00000380523.8	320	729	1682	1048
OFD1	ENSG00000046651.14	ENST00000340096.10	328	3039	3611	3366
GPM6B	ENSG00000046653.14	ENST00000316715.8	439	987	3275	1425
MAGEC2	ENSG00000046774.9	ENST00000247452.3	349	1122	1991	1470
PREX2	ENSG00000046889.18	ENST00000288368.4	278	4821	10750	5098
WDR37	ENSG00000047056.15	ENST00000358220.5	145	1485	4582	1629
YTHDC2	ENSG00000047188.15	ENST00000161863.8	214	4293	6316	4506
CTPS2	ENSG00000047230.14	ENST00000443824.5	745	1761	4319	2505
ATP6V1H	ENSG00000047249.17	ENST00000359530.6	265	1452	2007	1716
POLR2B	ENSG00000047315.15	ENST00000381227.5	414	3525	4108	3938
FAM214A	ENSG00000047346.12	ENST00000546305.6	145	3252	3697	3396
ARAP2	ENSG00000047365.11	ENST00000303965.8	491	5115	7514	5605
TPR	ENSG00000047410.13	ENST00000367478.8	298	7092	9708	7389
CP	ENSG00000047457.13	ENST00000264613.10	264	3198	4676	3461
KIAA0556	ENSG00000047578.12	ENST00000261588.8	20	4857	6616	4876
DTNBP1	ENSG00000047579.19	ENST00000344537.9	174	1056	1403	1229
XK	ENSG00000047597.6	ENST00000378616.4	207	1335	5209	1541
ANO2	ENSG00000047617.14	ENST00000356134.9	73	3000	3717	3072
C12orf4	ENSG00000047621.11	ENST00000261250.7	89	1659	3826	1747
SCML1	ENSG00000047634.14	ENST00000380041.7	329	990	1997	1318
WWC3	ENSG00000047644.18	ENST00000380861.8	392	3279	6647	3670
ARHGAP6	ENSG00000047648.21	ENST00000337414.8	874	2925	5117	3798
FAM184B	ENSG00000047662.4	ENST00000265018.3	214	3183	6622	3396
MAP4	ENSG00000047849.21	ENST00000360240.10	520	3459	5142	3978
GOPC	ENSG00000047932.13	ENST00000368498.6	77	1389	4450	1465
ROS1	ENSG00000047936.10	ENST00000368508.7	200	7044	7435	7243
USP28	ENSG00000048028.11	ENST00000003302.8	70	3234	4669	3303
HDAC9	ENSG00000048052.21	ENST00000441542.6	1	3210	3210	3210
TSPAN17	ENSG00000048140.17	ENST00000310032.12	230	999	2550	1228
NOP16	ENSG00000048162.20	ENST00000618911.4	389	699	1087	1087
CC2D2A	ENSG00000048342.15	ENST00000424120.5	255	4863	5249	5117
RRM2B	ENSG00000048392.11	ENST00000251810.7	245	1056	4931	1300
ZNF800	ENSG00000048405.9	ENST00000393313.5	593	1995	4358	2587
TNFRSF17	ENSG00000048462.10	ENST00000053243.5	219	555	994	773
SNX29	ENSG00000048471.13	ENST00000566228.5	70	2442	8171	2511
LMO3	ENSG00000048540.14	ENST00000540445.5	226	504	906	729
MRPS10	ENSG00000048544.5	ENST00000053468.3	17	606	2110	622
GUCA1A	ENSG00000048545.13	ENST00000394237.5	977	606	2233	1582
RSF1	ENSG00000048649.13	ENST00000308488.10	304	4326	11550	4629
VPS13D	ENSG00000048707.15	ENST00000620676.6	168	13167	16357	13334
CELF2	ENSG00000048740.18	ENST00000542579.5	161	1566	7982	1726
FAM120A	ENSG00000048828.16	ENST00000277165.10	195	3357	5118	3551
R3HDM1	ENSG00000048991.16	ENST00000409606.5	320	3303	3673	3622
COL9A2	ENSG00000049089.14	ENST00000372748.7	98	2070	2862	2167
KITLG	ENSG00000049130.15	ENST00000644744.1	194	822	5441	1015
ERCC8	ENSG00000049167.14	ENST00000265038.9	44	1191	2017	1234
ADAMTS6	ENSG00000049192.14	ENST00000381055.7	858	3354	7311	4211
H6PD	ENSG00000049239.12	ENST00000602477.1	153	2409	5590	2561
VAMP3	ENSG00000049245.12	ENST00000054666.10	116	303	2205	418
PER3	ENSG00000049246.14	ENST00000613533.4	265	3633	6318	3897
UTS2	ENSG00000049247.13	ENST00000054668.5	1	420	420	420
TNFRSF9	ENSG00000049249.8	ENST00000615230.4	262	768	5970	1029
EPN3	ENSG00000049283.17	ENST00000268933.7	580	1899	4071	2478
LTBP1	ENSG00000049323.15	ENST00000404816.6	354	5166	6333	5519
RCN1	ENSG00000049449.9	ENST00000054950.3	294	996	2572	1289
ELN	ENSG00000049540.16	ENST00000358929.8	400	2361	3967	2760
RFC2	ENSG00000049541.10	ENST00000055077.7	62	1065	1695	1126
ARID1B	ENSG00000049618.23	ENST00000346085.10	927	6999	10813	7925
CLPTM1L	ENSG00000049656.13	ENST00000320895.9	259	1617	2500	1875
NEDD4L	ENSG00000049759.17	ENST00000400345.7	284	2928	3647	3211
FOXP3	ENSG00000049768.14	ENST00000376207.8	189	1296	2382	1484
PPP1R3F	ENSG00000049769.12	ENST00000055335.10	17	2400	3421	2416
HEXB	ENSG00000049860.13	ENST00000261416.11	118	1671	1901	1788
PTCD2	ENSG00000049883.14	ENST00000380639.9	17	1167	11151	1183
NEXMIF	ENSG00000050030.14	ENST00000055682.11	613	4551	11712	5163
JKAMP	ENSG00000050130.17	ENST00000554271.5	527	978	2137	1504
DKK3	ENSG00000050165.17	ENST00000525493.5	159	1095	1326	1253
ARHGEF5	ENSG00000050327.14	ENST00000056217.9	175	4794	5544	4968
NFE2L3	ENSG00000050344.8	ENST00000056233.3	260	2085	3686	2344
MCUR1	ENSG00000050393.11	ENST00000379170.8	140	1080	5471	1219
LIMA1	ENSG00000050405.13	ENST00000394943.7	111	2283	3669	2393
LETMD1	ENSG00000050426.15	ENST00000418425.6	20	1122	2123	1141
SLC4A8	ENSG00000050438.16	ENST00000453097.6	218	3282	11824	3499
LAMC3	ENSG00000050555.17	ENST00000361069.8	134	4728	6133	4861
PTGER3	ENSG00000050628.20	ENST00000356595.8	212	1257	1943	1468
TNIP3	ENSG00000050730.15	ENST00000509841.1	80	1131	1575	1210
MAPK9	ENSG00000050748.17	ENST00000452135.6	300	1275	4815	1574
COL23A1	ENSG00000050767.16	ENST00000390654.7	359	1623	3061	1981
BCAR1	ENSG00000050820.16	ENST00000418647.7	285	2751	3387	3035
FAM160A2	ENSG00000051009.10	ENST00000265978.8	360	2961	3481	3320
HERPUD1	ENSG00000051108.14	ENST00000439977.6	198	1176	2946	1373
HOMER3	ENSG00000051128.18	ENST00000539827.5	654	1086	1979	1739
RAD51	ENSG00000051180.16	ENST00000382643.7	151	1023	1588	1173
POLQ	ENSG00000051341.13	ENST00000264233.5	130	7773	8775	7902
PIK3CB	ENSG00000051382.8	ENST00000289153.6	17	3213	5919	3229
CYBA	ENSG00000051523.10	ENST00000261623.7	140	588	797	727
THOC3	ENSG00000051596.9	ENST00000265097.8	92	1056	1589	1147
HEBP2	ENSG00000051620.10	ENST00000607197.5	278	618	10014	895
MPHOSPH9	ENSG00000051825.14	ENST00000606320.5	208	3552	6351	3759
PLEKHA5	ENSG00000052126.14	ENST00000429027.6	33	3849	4762	3881
PRSS8	ENSG00000052344.15	ENST00000317508.10	265	1032	1872	1296
SIKE1	ENSG00000052723.11	ENST00000369528.9	79	636	5506	714
RRP12	ENSG00000052749.13	ENST00000536831.5	190	3894	4476	4083
FNIP2	ENSG00000052795.12	ENST00000264433.10	76	3345	6925	3420
MSMO1	ENSG00000052802.12	ENST00000261507.10	174	882	2269	1055
TTC17	ENSG00000052841.14	ENST00000039989.8	15	3426	4469	3440
ALX4	ENSG00000052850.6	ENST00000329255.4	105	1236	5754	1340
FSTL4	ENSG00000053108.16	ENST00000265342.11	251	2529	5419	2779
FOXN3	ENSG00000053254.15	ENST00000345097.8	118	1473	7832	1590
METTL24	ENSG00000053328.8	ENST00000338882.4	1	1101	1119	1101
AKR7A2	ENSG00000053371.12	ENST00000235835.7	23	1080	1362	1102
MRTO4	ENSG00000053372.4	ENST00000330263.4	298	720	2315	1017
NNAT	ENSG00000053438.9	ENST00000062104.3	118	246	1297	363
USE1	ENSG00000053501.12	ENST00000263897.9	48	780	843	827
MCF2L2	ENSG00000053524.12	ENST00000328913.7	299	3345	4980	3643
NRIP2	ENSG00000053702.14	ENST00000337508.8	42	846	2746	887
LAMA3	ENSG00000053747.16	ENST00000313654.13	242	10002	10661	10243
AP5M1	ENSG00000053770.11	ENST00000261558.7	407	1473	11737	1879
ANAPC4	ENSG00000053900.10	ENST00000510092.5	63	2430	2599	2492
KCNQ1	ENSG00000053918.16	ENST00000155840.10	109	2031	3246	2139
TRAPPC3	ENSG00000054116.11	ENST00000616395.4	137	567	1336	703
THRAP3	ENSG00000054118.14	ENST00000354618.9	225	2868	4432	3092
PHPT1	ENSG00000054148.17	ENST00000247665.11	338	378	890	715
ENTPD2	ENSG00000054179.11	ENST00000355097.6	49	1488	2095	1536
LY75	ENSG00000054219.10	ENST00000263636.4	29	5169	6886	5197
ARID4B	ENSG00000054267.21	ENST00000366603.6	378	3939	5946	4316
OPN3	ENSG00000054277.13	ENST00000366554.2	108	1209	2620	1316
SDCCAG8	ENSG00000054282.15	ENST00000366541.7	119	2142	2567	2260
PTPRN	ENSG00000054356.13	ENST00000295718.6	242	2940	3784	3181
HHAT	ENSG00000054392.12	ENST00000545154.5	106	1485	3507	1590
KIF1B	ENSG00000054523.17	ENST00000263934.10	154	5313	6816	5466
FOXC1	ENSG00000054598.7	ENST00000380874.3	475	1662	3926	2136
TBC1D22A	ENSG00000054611.13	ENST00000337137.8	167	1554	3787	1720
SYNE2	ENSG00000054654.16	ENST00000358025.7	213	20724	21842	20936
PLEKHH1	ENSG00000054690.13	ENST00000329153.9	133	4095	6604	4227
ATP9A	ENSG00000054793.13	ENST00000338821.5	266	3144	8106	3409
SPO11	ENSG00000054796.12	ENST00000371263.7	110	1191	1834	1300
CBLN4	ENSG00000054803.3	ENST00000064571.2	1302	606	3024	1907
